label,area,convex_area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length,case_number
1,137.0,145.0,8.072992700729927,136.93430656934308,42.384776310850235,14.084332622239636,12.626697192322988,016
2,94.0,101.0,14.74468085106383,231.5,37.31370849898476,15.767992013979304,7.659493945032135,016
3,62.0,71.0,17.338709677419356,276.2096774193548,30.72792206135785,11.027700327219998,7.950197629648722,016
4,69.0,78.0,16.579710144927535,251.30434782608697,33.89949493661166,14.920894194701116,6.116077495679727,016
5,130.0,136.0,25.56153846153846,112.21538461538462,42.14213562373095,15.053501128549124,11.46922445895667,016
6,153.0,172.0,30.104575163398692,335.0980392156863,49.45584412271571,17.23586679065978,11.99161156441954,016
7,132.0,146.0,30.522727272727273,365.2878787878788,45.55634918610404,17.114412595604122,10.051634552309155,016
8,108.0,113.0,31.037037037037038,145.7962962962963,38.14213562373095,15.208608285325694,9.238273448032082,016
9,132.0,148.0,31.810606060606062,264.32575757575756,46.38477631085023,17.247470640479555,10.439359186941829,016
10,2736.0,2865.0,63.51790935672515,84.9422514619883,210.2670273047588,71.60576233487348,50.08245417963412,016
11,53.0,63.0,37.9622641509434,394.22641509433964,26.935028842544405,8.953343327419754,8.541481299184005,016
12,66.0,73.0,42.303030303030305,347.030303030303,29.31370849898476,10.53452107613337,8.03178887017057,016
13,42.0,47.0,46.26190476190476,385.26190476190476,23.31370849898476,8.659380490243487,6.455792828496346,016
14,130.0,136.0,48.43076923076923,326.54615384615386,44.384776310850235,17.33785290987211,10.068783190494152,016
15,21.0,21.0,47.857142857142854,257.14285714285717,14.242640687119284,6.110100926607786,4.288887713980078,016
16,165.0,180.0,62.127272727272725,135.55757575757576,51.21320343559643,19.079760585991554,11.571735755551236,016
17,276.0,301.0,65.1086956521739,332.0217391304348,64.2842712474619,22.01835242593157,16.3151452611087,016
18,79.0,85.0,68.12658227848101,236.59493670886076,33.31370849898476,12.927073848717297,8.183593192320906,016
19,55.0,61.0,75.16363636363636,193.5818181818182,26.970562748477143,9.015266869797324,8.171367343233952,016
20,205.0,218.0,80.5609756097561,231.6,54.87005768508881,18.05813250938853,15.146970104183142,016
21,31.0,31.0,84.74193548387096,248.09677419354838,19.071067811865476,8.565611925952219,4.571516452707725,016
22,280.0,299.0,92.23928571428571,27.639285714285716,65.84062043356595,25.391280110536954,14.412269307543083,016
23,163.0,171.0,89.24539877300613,181.61963190184048,46.04163056034261,15.947992988825627,13.134613880403016,016
24,35.0,37.0,84.6,362.45714285714286,19.899494936611667,7.389642268073641,6.183233039710605,016
25,47.0,51.0,90.85106382978724,327.70212765957444,24.48528137423857,9.926659506151596,6.072755699583232,016
26,275.0,293.0,101.33454545454545,129.42909090909092,65.45584412271572,24.02759375911142,14.778482939118646,016
27,24.0,27.0,96.29166666666667,237.45833333333334,17.449747468305834,8.084031823333275,4.073435150309789,016
28,93.0,103.0,101.73118279569893,60.795698924731184,36.72792206135786,13.343167525114366,9.445164017368352,016
29,83.0,87.0,101.6144578313253,265.4457831325301,32.48528137423857,12.12597246282292,8.927043330026475,016
30,49.0,50.0,104.28571428571429,365.46938775510205,23.899494936611667,9.579337785048027,6.594437047223743,016
31,303.0,321.0,112.07260726072607,182.5181518151815,67.45584412271572,23.525238679708195,16.97887231466138,016
32,210.0,228.0,114.83809523809524,220.67619047619047,58.04163056034261,23.153332483654307,11.783663020289344,016
33,57.0,65.0,114.05263157894737,101.0701754385965,29.31370849898476,11.56890614129453,6.654540549463214,016
34,31.0,35.0,115.03225806451613,358.258064516129,19.65685424949238,8.428629300137388,4.833205256682946,016
35,3017.0,3162.0,150.18760357971496,70.11766655618163,221.4386001800126,77.6934035597068,50.68387908209444,016
36,71.0,76.0,129.07042253521126,181.54929577464787,30.727922061357855,11.057706525076645,8.566419542771758,016
37,37.0,37.0,131.21621621621622,371.3243243243243,19.65685424949238,7.399836035604283,6.367195996971464,016
38,63.0,66.0,149.26984126984127,357.6666666666667,28.485281374238568,11.578100836297605,6.957125819547863,016
39,40.0,42.0,151.35,233.925,21.071067811865476,7.552044805811095,6.731761972249291,016
40,104.0,114.0,156.19230769230768,252.0,40.384776310850235,15.699449210967781,8.647643166901922,016
41,59.0,64.0,158.1864406779661,337.10169491525426,28.48528137423857,12.113830213914387,6.4037537510913785,016
42,52.0,57.0,161.07692307692307,283.63461538461536,25.31370849898476,9.691980311674188,6.849209551785794,016
43,212.0,233.0,172.72169811320754,318.5377358490566,59.45584412271572,19.739241340253365,14.912523435931856,016
44,45.0,46.0,169.75555555555556,348.53333333333336,22.14213562373095,7.793584943519974,7.416017642829343,016
45,307.0,337.0,179.6970684039088,206.52117263843647,81.01219330881975,31.33058167307648,13.820415668856365,016
46,55.0,69.0,174.07272727272726,292.92727272727274,34.72792206135786,15.960515816185088,5.109878716871888,016
47,279.0,295.0,180.84587813620072,62.44086021505376,63.21320343559643,22.984713668190178,15.675869047777509,016
48,235.0,244.0,181.0468085106383,277.6936170212766,58.970562748477136,20.645128038419767,14.971860166096981,016
49,415.0,447.0,189.20722891566265,131.47228915662652,78.5269119345812,24.672256103632765,21.800346100984306,016
50,50.0,56.0,180.16,348.74,25.727922061357855,9.905192150854715,6.590596972554621,016
51,117.0,125.0,186.6153846153846,364.4017094017094,40.384776310850235,15.03872256517564,10.073193594327499,016
52,84.0,90.0,187.98809523809524,166.21428571428572,34.14213562373095,12.593102289420502,8.77825527413605,016
53,254.0,280.0,196.49606299212599,203.2204724409449,67.35533905932738,28.003377524256607,12.285698249958307,016
54,565.0,622.0,206.729203539823,42.19646017699115,102.76955262170046,40.37113163835668,19.229365659691968,016
55,35.0,46.0,195.11428571428573,85.34285714285714,28.071067811865476,15.593186481204924,3.6749961342643247,016
56,249.0,264.0,202.1285140562249,282.7831325301205,60.87005768508881,22.548921149949198,14.529546119275599,016
57,42.0,48.0,201.23809523809524,344.3333333333333,25.31370849898476,10.790239590712627,5.427462656731094,016
58,37.0,39.0,199.83783783783784,120.37837837837837,21.071067811865476,8.761238318866946,5.431593492522128,016
59,83.0,91.0,201.79518072289156,85.92771084337349,35.89949493661167,15.176759128025095,7.136893737501855,016
60,274.0,324.0,207.82116788321167,255.83576642335765,73.94112549695427,29.323634533575877,13.076926923419618,016
61,64.0,68.0,210.75,139.875,28.727922061357855,11.817660004969305,6.898761628506155,016
62,117.0,130.0,210.94871794871796,293.43589743589746,43.21320343559643,17.54792524232273,8.741106356415402,016
63,860.0,900.0,234.8267441860465,24.819767441860463,117.7401153701776,44.65808606094642,24.744357633944205,016
