label,area,convex_area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length,case_number
1,465.0,513.0,234.01505376344085,277.86021505376345,87.25483399593904,31.4494822367459,19.75154377025121,009
2,192.0,218.0,250.46354166666666,310.1927083333333,59.698484809834994,21.59237202117275,12.638724320267482,009
3,196.0,209.0,270.6530612244898,185.62755102040816,52.87005768508881,18.00962513064255,14.407972765283994,009
4,243.0,256.0,278.01234567901236,140.96296296296296,62.2842712474619,24.16193461648815,13.172314238410834,009
5,1522.0,1570.0,293.4053876478318,105.79369250985545,152.81118318204307,55.162265978556135,35.726005791920684,009
6,222.0,251.0,285.4054054054054,160.5990990990991,61.21320343559643,22.272447860876618,13.412308460383857,009
7,6999.0,7331.0,335.6052293184741,171.66295185026434,337.9066376115481,115.21621262435002,78.3286401036076,009
8,164.0,179.0,347.6524390243902,98.0,53.79898987322333,22.314792255460244,9.653519524975843,009
9,215.0,238.0,362.6279069767442,103.30232558139535,67.35533905932738,30.136553483448616,9.719736171057752,009
10,153.0,168.0,367.87581699346407,248.0,52.04163056034262,20.801964715077172,9.737677903899367,009
11,588.0,614.0,377.0799319727891,216.24489795918367,105.01219330881975,45.0378904553497,16.780173309252774,009
12,203.0,222.0,375.9408866995074,107.5320197044335,63.384776310850235,25.272420349454435,10.925224674941072,009
